año,mes,ID Pedido,sku,sku_descripcion,familia,linea_negocio,cantidad,id_ciudad_destino
2019,6,50075402,1000034,POLYPROPYLENE 11H01A,Homopolimero,PP,25.500,Cambui
2019,6,50075415,1000071,COPOLYMER R. 80R90CD BAGS OF 25 KG,Copolimero Random,PP,25.500,RODEIO
2019,6,50075416,1000071,COPOLYMER R. 80R90CD BAGS OF 25 KG,Copolimero Random,PP,25.500,RODEIO
2019,6,50075427,1000201,POLYPROPYLENE 11H01-R2,Homopolimero,PP,1.500,Itajai
2019,6,50075427,1000209,COPOLYMER R. 45R60CD BAGS OF 25 KG,Copolimero Random,PP,24.000,Itajai
2019,6,50075427,1000209,COPOLYMER R. 45R60CD BAGS OF 25 KG,Copolimero Random,PP,25.500,Itajai
2019,6,50075434,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,21.000,Araruna
2019,6,50075434,1000150,POLIPROPYLENE 80H92N Bags 25 KG,Homopolimero,PP,4.500,Araruna
2019,6,50075436,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Ñuñoa
2019,6,50075464,1000218,COPOLYMER R. 03R45C BIG BAG OF 980 KG,Copolimero Random,PP,19.600,Cheshire
2019,6,50075465,1000215,HOMOPOLIMERO 02H84ND BIG BAG 1200 KG,Homopolimero,PP,24.000,Cartago
2019,6,50075467,1000215,HOMOPOLIMERO 02H84ND BIG BAG 1200 KG,Homopolimero,PP,24.000,Cartago
2019,6,50075468,1000215,HOMOPOLIMERO 02H84ND BIG BAG 1200 KG,Homopolimero,PP,24.000,Cartago
2019,6,50075469,1000215,HOMOPOLIMERO 02H84ND BIG BAG 1200 KG,Homopolimero,PP,24.000,Cartago
2019,6,50075470,1000215,HOMOPOLIMERO 02H84ND BIG BAG 1200 KG,Homopolimero,PP,24.000,Cartago
2019,6,50075479,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075481,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075482,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075483,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075489,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075490,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075497,5225,665-7BL,Masterb. Blanco B.PE,MB,1.000,Santo Domingo
2019,6,50075497,1000315,COPOLIMERO I. 60C90ND BIG BAG 1000 KG,Copolimero Impacto,PP,20.000,Santo Domingo
2019,6,50075501,1000179,HOMOPOLIMERO 03H83A BIG BAG 850 KG,Homopolimero,PP,10.200,CARTAGENA
2019,6,50075501,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,23.800,CARTAGENA
2019,6,50075507,1000318,HOMOPOLIMERO 08H85-1 BIG BAG 1000 KG,Homopolimero,PP,20.000,SILAO
2019,6,50075522,5901,603-1BL EN BIG BAGS DE 750 KG,Masterb. Blanco B.PP,MB,3.000,PALMIRA
2019,6,50075523,5901,603-1BL EN BIG BAGS DE 750 KG,Masterb. Blanco B.PP,MB,3.000,PALMIRA
2019,6,50075528,6495,664-3BA,Masterb. Blanco B.PE,MB,3.000,Guayaquil
2019,6,50075528,7212,35210VEPE,Masterbatch de Color,MB,0.025,Guayaquil
2019,6,50075528,7335,32204ROPE,Masterbatch de Color,MB,0.550,Guayaquil
2019,6,50075528,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,12.000,Guayaquil
2019,6,50075528,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,11.425,Guayaquil
2019,6,50075533,1000068,COPOLIMERO I. 16C12NA BIG BAG 1250 KG,Copolimero Impacto,PP,25.000,Quilicura
2019,6,50075537,5011,400-1NT,PP Ref.Fibra  Vidrio,MB,6.000,Buenos Aires
2019,6,50075537,5833,126-1NT,PP Reforzado  CaCo3,MB,17.650,Buenos Aires
2019,6,50075537,7251,112-5AZ,PP Reforzado  CaCo3,MB,0.325,Buenos Aires
2019,6,50075541,1000238,IMPACT COPOLYMER 60C55ND BIG BAG 1200 KG,Copolimero Impacto,PP,24.000,Saint-Placide
2019,6,50075548,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,25.500,Feira de Santana
2019,6,50075549,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,25.500,Feira de Santana
2019,6,50075565,7073,34196AZPE,Masterbatch de Color,MB,0.125,BOGOTA
2019,6,50075569,5914,663-3BF,Masterb. Blanco B.PE,MB,1.500,Quito
2019,6,50075569,6148,682-1NE,Masterb. Negro B.PE,MB,1.500,Quito
2019,6,50075569,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,12.000,Quito
2019,6,50075569,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,12.000,Quito
2019,6,50075578,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.310,Santo Domingo
2019,6,50075578,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.320,Santo Domingo
2019,6,50075578,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.330,Santo Domingo
2019,6,50075578,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.390,Santo Domingo
2019,6,50075579,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,6,50075593,7106,35202VEPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,6,50075595,5861,665-2BL,Masterb. Blanco B.PE,MB,0.200,BOGOTA
2019,6,50075601,7073,34196AZPE,Masterbatch de Color,MB,0.050,BOGOTA
2019,6,50075604,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,6,50075604,1000229,HOMOPOLIMERO 18H86 BIG BAG 1200 KG,Homopolimero,PP,24.000,Lima
2019,6,50075607,6753,34026AZPP,Masterbatch de Color,MB,0.025,BOGOTA
2019,6,50075608,7093,32182ROPE,Masterbatch de Color,MB,0.100,BOGOTA
2019,6,50075614,1000052,HOMOPOLIMERO 03H82NA-TAR BIG BAG 850 KG,Homopolimero,PP,34.000,CARTAGENA
2019,6,50075631,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,26.400,PALMIRA
2019,6,50075631,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,28.800,PALMIRA
2019,6,50075632,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,84.000,PALMIRA
2019,6,50075632,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,132.000,PALMIRA
2019,6,50075632,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,460.800,PALMIRA
2019,6,50075634,5025,663-2BL,Masterb. Blanco B.PE,MB,0.700,Guayaquil
2019,6,50075634,5044,745-2AS,ADITIVOS,MB,0.300,Guayaquil
2019,6,50075634,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,6.500,Guayaquil
2019,6,50075634,1000242,HOMOPOLIMERO 03H83-AV BOLSAS 25 KG,Homopolimero,PP,19.500,Guayaquil
2019,6,50075638,1000179,HOMOPOLIMERO 03H83A BIG BAG 850 KG,Homopolimero,PP,5.100,CARTAGENA
2019,6,50075638,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,62.900,CARTAGENA
2019,6,50075641,1000262,COPOLIMERO I. 35C14NA BOLSA 25 KG,Copolimero Impacto,PP,20.000,Puebla
2019,6,50075655,1000212,COPOLIMERO I. 130C80ND BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Lima
2019,6,50075666,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,26.000,Curridabat
2019,6,50075668,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,Copolimero Random,PP,9.600,Curridabat
2019,6,50075668,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,Copolimero Impacto,PP,16.400,Curridabat
2019,6,50075672,5084,663-3BA,Masterb. Blanco B.PE,MB,0.500,Hospital
2019,6,50075672,5929,733-8AB,ADITIVOS,MB,0.600,Hospital
2019,6,50075672,6177,706-4BL,Antifibrilantes,MB,9.000,Hospital
2019,6,50075672,7543,35234VEPE,Masterbatch de Color,MB,1.000,Hospital
2019,6,50075672,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,1.400,Hospital
2019,6,50075672,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,Copolimero Impacto,PP,4.225,Hospital
2019,6,50075680,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Reg de México
2019,6,50075686,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,3.000,Villa Rica
2019,6,50075686,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,14.000,Villa Rica
2019,6,50075688,7425,681-11NE,Masterb. Negro B.PP,MB,2.000,Villa Rica
2019,6,50075689,7425,681-11NE,Masterb. Negro B.PP,MB,1.000,Villa Rica
2019,6,50075693,1000271,IMPACT COPOLYMER 05C06 BBAG 1250,Copolimero Impacto,PP,25.000,Itajai
2019,6,50075694,1000271,IMPACT COPOLYMER 05C06 BBAG 1250,Copolimero Impacto,PP,25.000,Itajai
2019,6,50075697,1000244,COPOLIMERO I. 25C35-EC BOLSAS 25 KG,Copolimero Impacto,PP,26.000,Santo Domingo
2019,6,50075698,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,26.000,Tibas
2019,6,50075699,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,25.500,Quinta Normal
2019,6,50075704,1000113,HOMOPOLIMERO 08H15DB-LT BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,6,50075704,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,6,50075711,1000033,HOMOPOLIMERO 08H85DB-P BOLSAS 25 KG,Homopolimero,PP,27.000,Quito
2019,6,50075713,1000069,HOMOPOLIMERO 08H85-1 BOLSAS 25 KG,Homopolimero,PP,27.000,Quito
2019,6,50075715,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,27.000,Guayaquil
2019,6,50075717,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,Homopolimero,PP,27.000,Guayaquil
2019,6,50075718,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,11.000,Guayaquil
2019,6,50075725,7537,MASTERBACTH AZUL 34247AZPP,Masterbatch de Color,MB,0.025,Sorocaba
2019,6,50075733,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,20.000,Zacapu
2019,6,50075734,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,20.000,Zacapu
2019,6,50075735,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,34.000,Guachene
2019,6,50075737,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,34.000,Guachene
2019,6,50075741,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,20.000,Santa Rosa Jáuregui
2019,6,50075744,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,25.000,Cochabamba
2019,6,50075748,6966,31062NAPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,6,50075751,5541,725-3NT,ADITIVOS,MB,0.425,Guachene
2019,6,50075752,6211,681-8NE,Masterb. Negro B.PP,MB,2.000,Guachene
2019,6,50075753,7155,32192ROPE,Masterbatch de Color,MB,0.050,BOGOTA
2019,6,50075756,1000274,COPOLIMERO I. 22C18ND BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Toluca
2019,6,50075758,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,24.000,Villanueva
2019,6,50075762,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,Copolimero Random,PP,3.000,Buenos Aires
2019,6,50075762,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,Homopolimero,PP,24.000,Buenos Aires
2019,6,50075764,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,27.000,Guayaquil
2019,6,50075765,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,16.750,Guayaquil
2019,6,50075766,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,10.500,Santo Domingo
2019,6,50075766,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,Homopolimero,PP,2.500,Santo Domingo
2019,6,50075766,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,Copolimero Random,PP,8.500,Santo Domingo
2019,6,50075766,1000212,COPOLIMERO I. 130C80ND BOLSAS 25 KG,Copolimero Impacto,PP,4.500,Santo Domingo
2019,6,50075773,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,20.000,TLALPAN
2019,6,50075774,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,20.000,TLALPAN
2019,6,50075775,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,20.000,TLALPAN
2019,6,50075776,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,20.000,TLALPAN
2019,6,50075777,1000077,COPOLYMER OF PROPYLENE GRADE: 25C75N,Copolimero Impacto,PP,25.500,BRASIL
2019,6,50075778,1000199,HOMOPOLYMER 35H35 25 KG. BAGS,Homopolimero,PP,25.500,BRASIL
2019,6,50075780,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,10.750,Santo Domingo
2019,6,50075780,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,Copolimero Random,PP,6.000,Santo Domingo
2019,6,50075782,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,5.000,BOGOTA
2019,6,50075782,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,Copolimero Random,PP,15.000,BOGOTA
2019,6,50075782,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,5.000,BOGOTA
2019,6,50075782,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,13.000,BOGOTA
2019,6,50075782,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,Copolimero Impacto,PP,2.000,BOGOTA
2019,6,50075782,1000208,HOMOPOLIMERO 60H92 BOLSAS 25 KG,Homopolimero,PP,7.000,BOGOTA
2019,6,50075783,6102,750-10BL,Otros Compuestos,MB,0.025,Hospital
2019,6,50075784,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,24.000,UMAN
2019,6,50075785,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,24.000,UMAN
2019,6,50075788,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,14.000,Villa Rica
2019,6,50075791,1000179,HOMOPOLIMERO 03H83A BIG BAG 850 KG,Homopolimero,PP,5.100,CARTAGENA
2019,6,50075791,1000179,HOMOPOLIMERO 03H83A BIG BAG 850 KG,Homopolimero,PP,11.900,CARTAGENA
2019,6,50075791,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,11.900,CARTAGENA
2019,6,50075791,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,39.100,CARTAGENA
2019,6,50075792,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,27.000,Guayaquil
2019,6,50075793,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,27.000,Guayaquil
2019,6,50075794,5994,750-8LC,Ayudas de Proceso,MB,27.000,Buenos Aires
2019,6,50075794,6153,750-9NT,Ayudas de Proceso,MB,27.000,Buenos Aires
2019,6,50075795,7106,35202VEPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,6,50075799,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,27.000,Guayaquil
2019,6,50075805,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,10.000,CALOTO
2019,6,50075808,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,3.000,CARTAGENA
2019,6,50075808,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,27.000,CARTAGENA
2019,6,50075815,1000290,COPOLIMERO R. 07R87 BIG BAG 1000 KG,Copolimero Random,PP,20.000,Iztacalco
2019,6,50075816,5994,750-8LC,Ayudas de Proceso,MB,27.000,Buenos Aires
2019,6,50075816,6153,750-9NT,Ayudas de Proceso,MB,27.000,Buenos Aires
2019,6,50075818,1000271,IMPACT COPOLYMER 05C06 BBAG 1250,Copolimero Impacto,PP,25.000,Itajai
2019,6,50075823,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,Copolimero Impacto,PP,1.000,Ciudad de Guatemala
2019,6,50075823,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,1.000,Ciudad de Guatemala
2019,6,50075823,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Ciudad de Guatemala
2019,6,50075823,1000239,COPOLIMERO R.02R01CA-EAT BOLSAS 25 KG,Copolimero Random,PP,2.000,Ciudad de Guatemala
2019,6,50075829,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,17.000,Lima
2019,6,50075829,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,10.000,Lima
2019,6,50075829,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,6,50075832,1000224,IMPACT COPOLYMER 60C90ND BAGS OF 25KG,Copolimero Impacto,PP,25.500,BRASIL
2019,6,50075835,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,9.000,Rio Cuarto
2019,6,50075835,1000041,HOMOPOLIMERO 40H92N BOLSAS 25 KG,Homopolimero,PP,12.000,Rio Cuarto
2019,6,50075835,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,6.000,Rio Cuarto
2019,6,50075837,6946,30031AMPP,Masterbatch de Color,MB,0.358,CALOTO
2019,6,50075840,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,13.500,Buenos Aires
2019,6,50075840,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,27.000,Buenos Aires
2019,6,50075840,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Buenos Aires
2019,6,50075840,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,13.500,Buenos Aires
2019,6,50075840,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Buenos Aires
2019,6,50075841,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,3.000,Rio Cuarto
2019,6,50075841,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,13.500,Rio Cuarto
2019,6,50075841,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,10.500,Rio Cuarto
2019,6,50075847,1000126,HOMOPOLIMERO 20H10NA BIG BAG 1200 KG,Homopolimero,PP,24.000,San Nicolas
2019,6,50075848,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,26.000,Reg de Rep. Dominicana
2019,6,50075849,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,26.000,Reg de Rep. Dominicana
2019,6,50075852,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,8.000,Guachene
2019,6,50075853,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,34.000,RIONEGRO
2019,6,50075854,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,34.000,RIONEGRO
2019,6,50075855,1000243,HOMOPOLIMERO 05H82-AV BOLSAS 25 KG,Homopolimero,PP,27.000,RIONEGRO
2019,6,50075860,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,Copolimero Random,PP,24.000,San Salvador
2019,6,50075863,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,Homopolimero,PP,24.000,Villanueva
2019,6,50075868,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,22.500,Callao
2019,6,50075868,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,27.000,Callao
2019,6,50075868,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,4.500,Callao
2019,6,50075870,1000041,HOMOPOLIMERO 40H92N BOLSAS 25 KG,Homopolimero,PP,16.000,Lima
2019,6,50075870,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,4.000,Lima
2019,6,50075870,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,7.000,Lima
2019,6,50075871,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,27.000,Santiago de Surco
2019,6,50075874,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,25.500,Manaus
2019,6,50075875,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,25.500,Manaus
2019,6,50075876,1000122,POLYPROPYLENE 20H92N,Homopolimero,PP,25.500,Manaus
2019,6,50075879,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,Copolimero Random,PP,12.150,CARTAGENA
2019,6,50075880,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,24.000,Villanueva
2019,6,50075881,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075882,7215,34217AZPE,Masterbatch de Color,MB,0.050,BOGOTA
2019,6,50075883,1000220,POLYPROPYLENE 08H85DB-BC Bags 25 Kg,Homopolimero,PP,24.750,RECIFE
2019,6,50075885,1000243,HOMOPOLIMERO  05H82-AV EN BOLSAS  25 KG,Homopolimero,PP,24.750,CAMACARI
2019,6,50075888,1000000,Homopolymer ref. 01H41,Homopolimero,PP,25.500,Exrema
2019,6,50075889,1000216,COPOLYMER R. 03R45C BAGS OF 25 KG,Copolimero Random,PP,25.500,Exrema
2019,6,50075890,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,27.000,Ñuñoa
2019,6,50075896,6415,681-9NE,Masterb. Negro B.PP,MB,3.000,Reg de México
2019,6,50075896,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,17.500,Reg de México
2019,6,50075899,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,6,50075902,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.320,Haina
2019,6,50075902,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.330,Haina
2019,6,50075902,1000114,HOMOPOLIMERO 03H82NA-TAR CONTENEDOR,Homopolimero,PP,25.350,Haina
2019,6,50075903,1000045,COPOLYMER R. 12R88A BAGS OF 25 KG,Copolimero Random,PP,7.500,Joinville
2019,6,50075903,1000046,IMPACT COPOLYMER 01C25,Copolimero Impacto,PP,7.500,Joinville
2019,6,50075903,1000236,IMPACT COPOLYMER 05C06 BAGS OF 25 KG,Copolimero Impacto,PP,6.000,Joinville
2019,6,50075904,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,Homopolimero,PP,27.000,Miranda
2019,6,50075904,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Miranda
2019,6,50075905,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075906,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,6,50075911,7601,681-9NE EN BIG BAG,Masterb. Negro B.PP,MB,19.250,Cheshire
2019,6,50075912,7601,681-9NE EN BIG BAG,Masterb. Negro B.PP,MB,14.850,Cheshire
2019,6,50075913,1000317,COPOLYMER PROPYLENE 80R90C BBAG 980 KG,Copolimero Random,PP,19.600,Cheshire
2019,6,50075914,1000317,COPOLYMER PROPYLENE 80R90C BBAG 980 KG,Copolimero Random,PP,19.600,Cheshire
2019,6,50075915,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075916,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075917,1000216,COPOLIMERO R. 03R45C BOLSAS 25 KG,Copolimero Random,PP,8.000,Villanueva
2019,6,50075917,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,16.000,Villanueva
2019,6,50075921,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075923,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075925,5541,725-3NT,ADITIVOS,MB,0.025,Guachene
2019,6,50075926,1000255,HOMOPOLYMER 12H80 IN BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075927,1000255,HOMOPOLYMER 12H80 IN BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,6,50075928,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,6.000,Ciudad Delgado
2019,6,50075928,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,Copolimero Random,PP,7.000,Ciudad Delgado
2019,6,50075928,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,7.000,Ciudad Delgado
2019,6,50075928,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,Copolimero Impacto,PP,4.000,Ciudad Delgado
2019,6,50075937,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,6.000,CARTAGENA
2019,6,50075942,1000033,HOMOPOLIMERO 08H85DB-P BOLSAS 25 KG,Homopolimero,PP,25.000,Santa Cruz
2019,6,50075942,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,25.000,Santa Cruz
